Portfolio Return,Portfolio Risk,Sharpe Ratio,Weights,Fund Distribution
0.2976168881454063,0.3300100816561431,0.9018418063224833,[0.         0.62255354 0.         0.         0.37744646 0.        ],[    0. 31127.     0.     0. 18872.     0.]
0.30721175672398504,0.3169489220674149,0.9692784399457313,[0.         0.35812795 0.         0.         0.25223004 0.38964202],[    0. 17906.     0.     0. 12611. 19482.]
0.29230238295522354,0.3059412534940125,0.9554199690854835,[0.         0.18846259 0.         0.         0.52239204 0.28914537],[    0.  9423.     0.     0. 26119. 14457.]
0.30696865334549606,0.32330284067013754,0.9494771302015652,[0.         0.2742781  0.         0.         0.26719238 0.45852952],[    0. 13713.     0.     0. 13359. 22926.]
0.305793621330435,0.330403117668872,0.9255167550716017,[0.         0.66853014 0.         0.         0.23541076 0.0960591 ],[    0. 33426.     0.     0. 11770.  4802.]
0.3174142104752341,0.34861313506169544,0.9105055964660083,[0.         0.33551362 0.         0.         0.08541987 0.57906651],[    0. 16775.     0.     0.  4270. 28953.]
0.31188217583875233,0.33370750993399195,0.9345974140661182,[0.         0.30570198 0.         0.         0.18134676 0.51295126],[    0. 15285.     0.     0.  9067. 25647.]
0.31078491202452324,0.34497515655821315,0.9008907050733653,[0.         0.20200231 0.         0.         0.21310563 0.58489206],[    0. 10100.     0.     0. 10655. 29244.]
0.29257593514616453,0.31858428255406857,0.918362741565915,[0.         0.06863001 0.         0.         0.53344299 0.397927  ],[    0.  3431.     0.     0. 26672. 19896.]
0.3090646761984748,0.3222777614649073,0.9590009400388886,[0.         0.34191541 0.         0.         0.22351095 0.43457364],[    0. 17095.     0.     0. 11175. 21728.]
0.3036789403139869,0.31003818398542965,0.9794888371822562,[0.         0.43559844 0.         0.         0.30092434 0.26347722],[    0. 21779.     0.     0. 15046. 13173.]
0.277346364997432,0.3172702366225194,0.8741644597675013,[0.       0.234793 0.       0.       0.765207 0.      ],[    0. 11739.     0.     0. 38260.     0.]
0.29896270195368235,0.31923328441740095,0.9365022901646602,[0.         0.15113464 0.         0.         0.41643381 0.43243155],[    0.  7556.     0.     0. 20821. 21621.]
0.32198815864017866,0.35679880009049725,0.9024362149158311,[0.        0.4070619 0.        0.        0.        0.5929381],[    0. 20353.     0.     0.     0. 29646.]
0.30478793970331003,0.3646120973857032,0.8359238266877677,[0.         0.         0.         0.         0.33918805 0.66081195],[    0.     0.     0.     0. 16959. 33040.]
0.2894054159714916,0.30346254639565107,0.9536775440952376,[0.         0.22193454 0.         0.         0.56623541 0.21183005],[    0. 11096.     0.     0. 28311. 10591.]
0.30425769308087125,0.33424989113712206,0.9102701336589311,[0.         0.14067486 0.         0.         0.32969442 0.52963071],[    0.  7033.     0.     0. 16484. 26481.]
0.3170672608318188,0.3435476566129232,0.9229207497958865,[0.         0.36723383 0.         0.         0.08706258 0.54570359],[    0. 18361.     0.     0.  4353. 27285.]
0.28550505155757955,0.3081130916729574,0.9266242145290766,[0.         0.30875422 0.         0.         0.61982792 0.07141786],[    0. 15437.     0.     0. 30991.  3570.]
0.30364266351884306,0.31101495358459463,0.9762960269891128,[0.         0.34545838 0.         0.         0.31326438 0.34127724],[    0. 17272.     0.     0. 15663. 17063.]
0.3205864844833427,0.4117421568965536,0.7786098146949939,[0.         0.08409948 0.         0.         0.06537235 0.85052818],[    0.  4204.     0.     0.  3268. 42526.]
0.3132013600069302,0.3324192343400254,0.9421878388858883,[0.         0.35508137 0.         0.         0.15296806 0.49195057],[    0. 17754.     0.     0.  7648. 24597.]
0.2948690927995049,0.32430263429132117,0.9092405106232467,[0.         0.05835705 0.         0.         0.49662561 0.44501734],[    0.  2917.     0.     0. 24831. 22250.]
0.30258977480385074,0.308610888470076,0.9804896266101476,[0.         0.40434395 0.         0.         0.32311594 0.2725401 ],[    0. 20217.     0.     0. 16155. 13627.]
0.29535430123878137,0.3048414978912568,0.9688782638908968,[0.         0.25397484 0.         0.         0.46308253 0.28294263],[    0. 12698.     0.     0. 23154. 14147.]
0.3028118797609929,0.3105531588143975,0.9750726120997817,[0.         0.32613983 0.         0.         0.32960278 0.34425739],[    0. 16306.     0.     0. 16480. 17212.]
0.2971403876330357,0.30662981342183226,0.9690525011808231,[0.         0.42012779 0.         0.         0.41173105 0.16814115],[    0. 21006.     0.     0. 20586.  8407.]
0.2936840604234243,0.3318652946826053,0.8849496019290075,[0.         0.         0.         0.         0.52394111 0.47605889],[    0.     0.     0.     0. 26197. 23802.]
0.3111059718864463,0.3347247664010055,0.9294381626776205,[0.         0.27789169 0.         0.         0.19788267 0.52422564],[    0. 13894.     0.     0.  9894. 26211.]
0.3134176569459371,0.3280878187215908,0.9552858687871537,[0.         0.41800262 0.         0.         0.14117669 0.44082069],[    0. 20900.     0.     0.  7058. 22041.]
0.31005541265213654,0.3580774591882335,0.8658892222789907,[0.         0.11794933 0.         0.         0.23618737 0.6458633 ],[    0.  5897.     0.     0. 11809. 32293.]
0.3130096205955902,0.324643978906546,0.9641627164928724,[0.         0.48068868 0.         0.         0.13980398 0.37950734],[    0. 24034.     0.     0.  6990. 18975.]
0.3004442169353079,0.3240544325942653,0.9271412044268539,[0.         0.14053806 0.         0.         0.39316316 0.46629878],[    0.  7026.     0.     0. 19658. 23314.]
0.305058091789838,0.3119865825225563,0.9777923438992209,[0.         0.46308861 0.         0.         0.2743979  0.26251349],[    0. 23154.     0.     0. 13719. 13125.]
0.29479183906317424,0.31962485956685766,0.9223057288555837,[0.         0.08825125 0.         0.         0.49401871 0.41773004],[    0.  4412.     0.     0. 24700. 20886.]
0.3062299194444082,0.3574436727881657,0.8567221712325325,[0.         0.05448573 0.         0.         0.30810135 0.63741292],[    0.  2724.     0.     0. 15405. 31870.]
0.29443265750138303,0.3053938081908087,0.9641081436642056,[0.         0.22661419 0.         0.         0.48197982 0.29140599],[    0. 11330.     0.     0. 24098. 14570.]
0.30152861544525805,0.30767190184010884,0.9800329950245397,[0.         0.36368787 0.         0.         0.34606567 0.29024646],[    0. 18184.     0.     0. 17303. 14512.]
0.3021585392146404,0.30818499272899336,0.980445337519558,[0.         0.4023484  0.         0.         0.33055093 0.26710068],[    0. 20117.     0.     0. 16527. 13355.]
0.2985923172846308,0.3155151872699166,0.9463643251796667,[0.         0.52955547 0.         0.         0.37332524 0.0971193 ],[    0. 26477.     0.     0. 18666.  4855.]
0.30622278470993025,0.31414367562633244,0.974785769916871,[0.         0.49471941 0.         0.         0.25090063 0.25437996],[    0. 24735.     0.     0. 12545. 12718.]
0.31321152303052535,0.3247845434794908,0.9643670837134641,[0.         0.51778708 0.         0.         0.13161431 0.35059861],[    0. 25889.     0.     0.  6580. 17529.]
0.3021463818658085,0.3206078809664961,0.942417201208423,[0.         0.19553286 0.         0.         0.35768106 0.44678607],[    0.  9776.     0.     0. 17884. 22339.]
0.3008717562560058,0.30830638522043013,0.9758855822622396,[0.         0.44166417 0.         0.         0.3468422  0.21149363],[    0. 22083.     0.     0. 17342. 10574.]
0.3077484981290107,0.323553290191562,0.9511524297799785,[0.         0.61356793 0.         0.         0.21004054 0.17639153],[    0. 30678.     0.     0. 10502.  8819.]
0.31050156515573213,0.3334663757794938,0.9311330548092583,[0.         0.27306221 0.         0.         0.20856796 0.51836982],[    0. 13653.     0.     0. 10428. 25918.]
0.30228788906660653,0.3431093843179893,0.8810248360518464,[0.         0.05995984 0.         0.         0.37297849 0.56706166],[    0.  2997.     0.     0. 18648. 28353.]
0.3108733791413706,0.3305105009467618,0.9405854829146432,[0.         0.30704471 0.         0.         0.1979569  0.49499839],[    0. 15352.     0.     0.  9897. 24749.]
0.31579074093160425,0.330972774750374,0.9541290553876514,[0.         0.59222453 0.         0.         0.07900779 0.32876768],[    0. 29611.     0.     0.  3950. 16438.]
0.32130219975773744,0.346563648809132,0.9271087745694092,[0.         0.49472089 0.         0.         0.         0.50527911],[    0. 24736.     0.     0.     0. 25263.]
0.3148344309539076,0.3368389683251828,0.93467342130667,[0.         0.36115904 0.         0.         0.12500471 0.51383625],[    0. 18057.     0.     0.  6250. 25691.]
0.30671769733915494,0.3393406433089799,0.9038637233320714,[0.         0.15522634 0.         0.         0.28686875 0.55790491],[    0.  7761.     0.     0. 14343. 27895.]
0.31104801068138666,0.3460188607554994,0.8989336881875247,[0.         0.77545858 0.         0.         0.13406272 0.0904787 ],[    0. 38772.     0.     0.  6703.  4523.]
0.3122845210033762,0.3238212210287333,0.9643732427766574,[0.         0.55349011 0.         0.         0.14238971 0.30412017],[    0. 27674.     0.     0.  7119. 15206.]
0.29107087621644134,0.30375763550318646,0.9582339411296477,[0.         0.32067848 0.         0.         0.52566779 0.15365373],[    0. 16033.     0.     0. 26283.  7682.]
0.3092851473106305,0.3467740339618914,0.8918924631612392,[0.         0.16180835 0.         0.         0.24329297 0.59489868],[    0.  8090.     0.     0. 12164. 29744.]
0.2951834980461311,0.3160550442033589,0.933962306439892,[0.         0.51045211 0.         0.         0.43253054 0.05701735],[    0. 25522.     0.     0. 21626.  2850.]
0.29656856395862313,0.3040872632056858,0.9752745341327335,[0.         0.34626752 0.         0.         0.43086218 0.2228703 ],[    0. 17313.     0.     0. 21543. 11143.]
0.2972379653929245,0.3047924671079865,0.9752142768266465,[0.         0.37434686 0.         0.         0.41606828 0.20958487],[    0. 18717.     0.     0. 20803. 10479.]
0.31794729011001477,0.3464540861297783,0.9177184014822525,[0.         0.36854137 0.         0.         0.07224988 0.55920875],[    0. 18427.     0.     0.  3612. 27960.]
0.30092983375711113,0.31259931797674906,0.9626695147796007,[0.         0.24752618 0.         0.         0.37115308 0.38132074],[    0. 12376.     0.     0. 18557. 19066.]
0.30581471080774725,0.3257171708975427,0.9388964971206386,[0.         0.2279555  0.         0.         0.29242368 0.47962082],[    0. 11397.     0.     0. 14621. 23981.]
0.3147523218262692,0.33967108663922396,0.9266385459548349,[0.         0.33307722 0.         0.         0.13002721 0.53689557],[    0. 16653.     0.     0.  6501. 26844.]
0.28362549932265546,0.31788099931517466,0.892237975637684,[0.         0.         0.         0.         0.69130155 0.30869845],[    0.     0.     0.     0. 34565. 15434.]
0.29716318996841057,0.3117883290165613,0.953092730910483,[0.         0.48685873 0.         0.         0.40266314 0.11047813],[    0. 24342.     0.     0. 20133.  5523.]
0.31274303907331014,0.325298453863196,0.9614033985074948,[0.         0.43930191 0.         0.         0.14962818 0.41106991],[    0. 21965.     0.     0.  7481. 20553.]
0.32176419520744454,0.35290782825870504,0.9117513680415439,[0.         0.43568229 0.         0.         0.         0.56431771],[    0. 21784.     0.     0.     0. 28215.]
0.2895070964690304,0.318261987200804,0.9096502507739606,[0.         0.46741905 0.         0.         0.53258095 0.        ],[    0. 23370.     0.     0. 26629.     0.]
0.31083841847657356,0.36560656570673566,0.8501992240640084,[0.         0.87547192 0.         0.         0.12452808 0.        ],[    0. 43773.     0.     0.  6226.     0.]
0.3032012923542376,0.3231654455356761,0.9382231192807569,[0.         0.19543741 0.         0.         0.34014125 0.46442134],[    0.  9771.     0.     0. 17007. 23221.]
0.3125562394173397,0.32353201192753533,0.96607515761793,[0.         0.5154127  0.         0.         0.14282646 0.34176084],[    0. 25770.     0.     0.  7141. 17088.]
0.29928127088640655,0.3062051831683391,0.977387997778842,[0.         0.31871409 0.         0.         0.38931404 0.29197187],[    0. 15935.     0.     0. 19465. 14598.]
0.30921243154483397,0.3257370528666609,0.949270059465445,[0.         0.30781084 0.         0.         0.225493   0.46669616],[    0. 15390.     0.     0. 11274. 23334.]
0.3057359688640936,0.33203574444852757,0.9207923362946516,[0.         0.18152187 0.         0.         0.2997796  0.51869853],[    0.  9076.     0.     0. 14988. 25934.]
0.2996172423305418,0.31090540277296763,0.963692620514965,[0.         0.48646886 0.         0.         0.36188189 0.15164925],[    0. 24323.     0.     0. 18094.  7582.]
0.3149993952967408,0.3287200504249941,0.9582603643723157,[0.         0.50116824 0.         0.         0.10403042 0.39480134],[    0. 25058.     0.     0.  5201. 19740.]
0.30402298273769524,0.32231654977074403,0.9432434758746935,[0.         0.21816729 0.         0.         0.32350999 0.45832273],[    0. 10908.     0.     0. 16175. 22916.]
0.30316947312501835,0.3154968489504252,0.9609271031821182,[0.         0.26392682 0.         0.         0.3317532  0.40431998],[    0. 13196.     0.     0. 16587. 20215.]
0.3075091949008589,0.32123157557873394,0.9572819681466472,[0.         0.30905042 0.         0.         0.25367109 0.43727849],[    0. 15452.     0.     0. 12683. 21863.]
0.2984779254205682,0.33174291686691126,0.8997265962435355,[0.         0.63902457 0.         0.         0.36097543 0.        ],[    0. 31951.     0.     0. 18048.     0.]
0.30001973684815453,0.32020772293830596,0.9369534691265362,[0.         0.57487976 0.         0.         0.34367364 0.0814466 ],[    0. 28743.     0.     0. 17183.  4072.]
0.29703515936211566,0.3170017561837007,0.9370142390945794,[0.         0.5321628  0.         0.         0.39889469 0.06894251],[    0. 26608.     0.     0. 19944.  3447.]
0.2841075109395719,0.3181709608846828,0.8929397898211812,[0.         0.         0.         0.         0.68328155 0.31671845],[    0.     0.     0.     0. 34164. 15835.]
0.31306809190848833,0.3552686829786363,0.881214998416605,[0.         0.82996685 0.         0.         0.09335429 0.07667887],[    0. 41498.     0.     0.  4667.  3833.]
0.289754198337839,0.324461121517207,0.8930321049958911,[0.         0.         0.         0.         0.58932854 0.41067146],[    0.     0.     0.     0. 29466. 20533.]
0.29579837113441954,0.30611975695671295,0.9662831764767378,[0.         0.40731585 0.         0.         0.43572848 0.15695567],[    0. 20365.     0.     0. 21786.  7847.]
0.2860546543660926,0.3130661819719161,0.9137194332658819,[0.         0.0548012  0.         0.         0.64374855 0.30145025],[    0.  2740.     0.     0. 32187. 15072.]
0.3046305611619743,0.31617030005909624,0.9635015088546741,[0.         0.2915568  0.         0.         0.30384525 0.40459796],[    0. 14577.     0.     0. 15192. 20229.]
0.3072581690780451,0.31520036837791077,0.9748026966442395,[0.         0.40005394 0.         0.         0.24599894 0.35394712],[    0. 20002.     0.     0. 12299. 17697.]
